country,City,ClinicName,Latitude,Longitude,Address,Phone Number,Website,name,url
Czech Republic,Ceské Budejovice,"Sanatorium ART, s. r.o.",48.9686059,14.4688928,"3, Mánesova 24, 370 01 České Budějovice-České Budějovice 1, Czechia",386 350 793,http://www.sanatoriumart.cz/,Sanatorium ART - Plastic Surgery,https://maps.google.com/?cid=608142809899370836
Czech Republic,Hradec kralove,"Sanus, s.r.o.",50.2041689,15.8232127,"Labská kotlina 1220/69, 500 02 Hradec Králové-Hradec Králové 2, Czechia",495 757 111,https://www.sanus.cz/,sanatorium Sanus,https://maps.google.com/?cid=1734430787364577650
Czech Republic,Jihlava,Sanus jihlava,49.3975908,15.5709121,"Vrchlického 4630/59, 586 01 Jihlava-Jihlava 1, Czechia",567 157 401,https://www.sanus.cz/centrum-asistovane-reprodukce/jihlava,SANUS - Centrum asistované reprodukce,https://maps.google.com/?cid=16106489884061649961
Czech Republic,Karlovy Vary,"Institut reprodukční medicíny a genetiky, s.r.o.",50.2297536,12.8670323,"14, Bělehradská 1042, 360 01 Karlovy Vary-Karlovy Vary 1, Czechia",353 433 950,https://www.ferticare.eu/cz/,FertiCare Clinics Karlsbad,https://maps.google.com/?cid=3095106994305509084
Czech Republic,Karlovy Vary,"Pronatal Spa, s.r.o. FertiCare SE Karlovy Vary",50.2297536,12.8670323,"14, Bělehradská 1042, 360 01 Karlovy Vary-Karlovy Vary 1, Czechia",353 433 950,https://www.ferticare.eu/cz/,FertiCare Clinics Karlsbad,https://maps.google.com/?cid=3095106994305509084
Czech Republic,Kolin,Pronatal s.r.o.(Kolín),50.0294952,15.1812814,"Zborovská 1100, 280 02 Kolín-Kolín 2, Czechia",321 711 479,http://www.pronatal.cz/,PRONATAL Kolín,https://maps.google.com/?cid=16574330512275159934
Czech Republic,Kostelec nad orlicí,"Arleta ivf, s.r.o.",50.1242055,16.2036015,"Komenského 702, 517 41 Kostelec nad Orlicí, Czechia",494 322 020,https://arleta.cz/,"ARLETA IVF, s.r.o.",https://maps.google.com/?cid=13753769181827285220
Czech Republic,Liberec,Gennet s.r.o. liberec,50.7713987,15.059067,"Liliová 1, 460 01 Liberec, Czechia",483 101 300,http://www.gennet.cz/,GENNET Liberec,https://maps.google.com/?cid=8719939708587300447
Czech Republic,Olomouc,"Fakultni nemocnice Olomouc, CAR, Por.-gyn. Klinika",49.5834758,17.2368206,"Zdravotníků 248/7, Nová Ulice, 779 00 Olomouc-Olomouc 9, Czechia",588 444 160,https://porgyn.fnol.cz/,Porodnicko-gynekologická klinika,https://maps.google.com/?cid=3622300503716453046
Czech Republic,Olomouc,"Fertimed, s.r.o.",49.5904461,17.2685352,"tř. Kosmonautů 1338/1a, 779 00 Olomouc-Olomouc 9, Czechia",602 178 688,http://www.fertimed.cz/?utm_source=google&utm_medium=mybusiness&utm_campaign=olomouc,"FERTIMED, s.r.o. OLOMOUC",https://maps.google.com/?cid=15779300405496859589
Czech Republic,Olomouc,IVF Clinic Olomouc,49.5760633,17.23155,"Horní lán 1328/6, 779 00 Olomouc-Olomouc 9, Czechia",588 884 180,http://www.ivfclinic.cz/,IVF Clinic Inc.,https://maps.google.com/?cid=10542708106419164690
Czech Republic,Ostrava,"EuroFertil CZ,a.s.",49.8036577,18.258264,"Závodní 2885/86, 703 00 Ostrava-Vítkovice, Czechia",737 470 924,https://eurofertil.cz/,"Eurofertil CZ, Inc.",https://maps.google.com/?cid=2423595776853651673
Czech Republic,Ostrava,"Gyncentrum Ostrava, s.r.o., IVF Science Ostrava a.s.",49.8395478,18.2906592,"Dr. Šmerala 1332/27, 702 00 Moravská Ostrava a Přívoz, Czechia",596 120 685,http://www.pronatal.cz/,Gyncentrum Ostrava Ltd.,https://maps.google.com/?cid=9937227240523832034
Czech Republic,Ostrava,"Repromeda, s.r.o.",49.8302155,18.156496,"Doktora Slabihoudka 11 budova PrimeCell, 708 00 Ostrava-Poruba, Czechia",553 611 611,https://www.repromeda.cz/,Repromeda,https://maps.google.com/?cid=8982873841251780381
Czech Republic,Pardubice,Sanus Pardubice,50.0301964,15.7748686,"Rokycanova 2798, 530 02 Pardubice V-Zelené Předměstí, Czechia",464 007 700,https://www.sanus.cz/centrum-asistovane-reprodukce/pardubice,Sanus - Centrum asistované reprodukce,https://maps.google.com/?cid=5762523933376812265
Czech Republic,Plzen,FN Plzeň -CAR Gyn.-por.klinika,49.7624925,13.3771971,"80, Alej Svobody 923, 323 00 Plzeň 1, Czechia",377 105 430,http://gpk.fnplzen.cz/,"Gynekologicko-porodnická klinika, Fakultní nemocnice Plzeň",https://maps.google.com/?cid=6057196988004669112
Czech Republic,Plzen,IVF - Zentren Prof. Zech - Pilsen s.r.o.,49.7464028,13.3761913,"2, B. Smetany 167, 301 00 Plzeň 3-Vnitřní Město, Czechia",377 279 350,https://www.next-fertilitypilsen.cz/,IVF Zentren Prof. Zech - Pilsen Ltd.,https://maps.google.com/?cid=12915516049811218310
Czech Republic,Plzen,"Natalart, s.r.o.",49.6961135,13.4231967,"Parková 1254/11a, 326 00 Plzeň-Plzeň 8-Černice, Czechia",373 300 122,http://www.natalart.cz/,NATALART s.r.o.,https://maps.google.com/?cid=2407985908545881878
Czech Republic,Praha,Europe IVF International,50.0957422,14.3493122,"Evropská 859/115, 160 00 Praha-Praha 6, Czechia",257 225 751,http://europeivf.com/,EUROPE IVF International Ltd.,https://maps.google.com/?cid=17478460059369053456
Czech Republic,Praha,Fakultní nemocnice v Motole – CAR- Gyn.- por. klinika 2. LF UK,50.0733268,14.3407275,"V Úvalu 84, 150 06 Praha 5, Czechia",224 434 267,https://www.fnmotol.cz/kliniky-a-ambulance/kliniky-dospela-cast/gynekologicko-porodnicka-klinika-2-lf-uk-a-fn-motol/,Gynekologicko - porodnická klinika 2. LF UK a FN Motol,https://maps.google.com/?cid=10225507528745086830
Czech Republic,Praha,FertiCare SE Praha,50.0715505,14.4014291,"1C, Radlická 3185, Smíchov, 150 00 Praha-Praha 5, Czechia",222 997 100,https://www.ferticare.eu/,FertiCare Clinics Prague,https://maps.google.com/?cid=119148348187924572
Czech Republic,Praha,FertilityPort Prague s.r.o.,50.1047829,14.4685931,"Smrčkova 2485/4, Palmovka, 180 00 Praha-Praha 8, Czechia",725 513 270,https://fertilityport.com/,FertilityPort Prague,https://maps.google.com/?cid=13674146401398479073
Czech Republic,Praha,"Gennet, s.r.o. Praha",50.0890612,14.4340061,"Na Poříčí 1047/26, 110 00 Praha 1-Florenc, Czechia",226 226 205,http://www.gennet.cz/,GENNET Prague 1,https://maps.google.com/?cid=1809210452156234316
Czech Republic,Praha,"Gennet,s.r.o.pobočka Archa",50.0890612,14.4340061,"Na Poříčí 1047/26, 110 00 Praha 1-Florenc, Czechia",226 226 205,http://www.gennet.cz/,GENNET Prague 1,https://maps.google.com/?cid=1809210452156234316
Czech Republic,Praha,"Gest, s.r.o.",50.0383866,14.3212984,"4, Wiesenthalova 959, 155 00 Praha-Řeporyje, Czechia",777 789 799,http://getbest.cz/,Get Best s.r.o.,https://maps.google.com/?cid=5131114557114803850
Czech Republic,Praha,Gynem Praha 8,50.1205057,14.4582832,"Pod náměstím 1, 182 00 Praha 8, Czechia",225 391 731,http://www.gynem.cz/cs/gynekologie-praha-8-pod-namestim/,GYNEM - Gynekologická ordinace Praha 8,https://maps.google.com/?cid=7344211405195850529
Czech Republic,Praha,"Iscare I.V.F., a.s.",50.1032698,14.4951433,"Českomoravská 2510/19, 190 00 Praha 9, Czechia",234 770 100,https://www.iscare.cz/cs,ISCARE I.V.F. Inc. - Clinical Center,https://maps.google.com/?cid=4764579740440990309
Czech Republic,Praha,"IVF Cube,s.r.o.",50.0951896,14.3385535,"Evropská 178, 160 00 Praha 6-Vokovice, Czechia",220 303 884,http://www.ivf-cube.eu/,IVF CUBE,https://maps.google.com/?cid=11063813986785892607
Czech Republic,Praha,MMI Prague s.r.o.,50.0417377,14.4391983,"Matěchova 127/3, 140 00 Praha 4-Krč, Czechia",602 570 507,,"MMI, s.r.o.",https://maps.google.com/?cid=1197874719948633477
Czech Republic,Praha,Prague Fertility Centre s.r.o.,50.1078514,14.4943963,"Sokolovská 810/304, 190 00 Praha 9, Czechia",,http://www.pragueivf.com/?utm_source=GBP&utm_medium=organic,Prague Fertility Center,https://maps.google.com/?cid=12220551596180613049
Czech Republic,Praha,"Pronatal Plus, s.r.o.",50.1093507,14.3978613,"Čínská 888/4, 160 00 Praha 6-Bubeneč, Czechia",226 218 190,https://pronatal.cz/,PRONATAL Plus,https://maps.google.com/?cid=15648000807538506114
Czech Republic,Praha,"Pronatal, s.r.o.",50.0178573,14.4234515,"Na Dlouhé Mezi 12/4, 147 00 Praha 4, Czechia",261 711 606,http://www.pronatal.cz/,PRONATAL Sanatorium,https://maps.google.com/?cid=14863726611273510118
Czech Republic,Praha,Ustav pro péči o matku a dítě,50.0622155,14.4194549,"Podolské nábř. 157 /36, 147 10 Praha 4, Czechia",296 511 111,http://www.upmd.cz/,The Institute for the Care of Mother and Child,https://maps.google.com/?cid=7264274667502912572
Czech Republic,Praha,"Všeobecná fakultní nemocnice v Praze, CAR, Gyn.- por. Klinika 1. LF UK",50.0710614,14.4268798,"Apolinářská 447/4A, Nové Město, 128 00 Praha-Praha 2, Czechia",224 961 111,,Všeobecná fakultní nemocnice v Praze - Gynekologicko - porodnická klinika VFN a 1. LF UK pobočka Praha-Nové Město,https://maps.google.com/?cid=13148268481384443781
Czech Republic,Teplice,"Pronatal Nord, s.r.o",50.6332043,13.8192853,"6, Bílinská 1509, 415 01 Teplice-Teplice 1, Czechia",417 531 110,https://pronatal.cz/,"PRONATAL Nord, Ltd.",https://maps.google.com/?cid=15276323697178019210
Czech Republic,Teplice,Stellart s.r.o.,50.6412625,13.8256527,"17, Krupská 12, 415 01 Teplice-Teplice 1, Czechia",417 539 903,https://www.stellart-clinic.cz/,Clinic Stellart Teplice,https://maps.google.com/?cid=431987366396016158
Czech Republic,Zlín,"IVF Czech Republic, s.r.o.",49.216752,17.663666,"U Lomu 638, 760 01 Zlín-Zlín 1, Czechia",577 005 911,http://www.ivfzlin.cz/,IVF Zlin Czech Republic,https://maps.google.com/?cid=6183186940711683007
Denmark,Aalborg,Fertilitetsklinikken Aalborg Universitets Hospital,57.0394876,9.9066785,"Søndre Skovvej 3, 9000 Aalborg, Denmark",97 66 31 86,https://aalborguh.rn.dk/afsnit-og-ambulatorier/gynaekologisk-obstetrisk-afdeling-aalborg/afsnit/fertilitetsenhed,Fertilitetsenhed,https://maps.google.com/?cid=8717059584956647582
Denmark,Aalborg,,57.0460062,9.9130036,"Vesterbro 39, 9000 Aalborg, Denmark",26 43 55 10,https://naanstopkebab.dk/?utm_source=google&utm_medium=gmb&utm_campaign=local,Naan Stop Kebab,https://maps.google.com/?cid=5136617564568770806
Denmark,Aarhus,Aagaard Fertilitetsklinik,56.1941058,10.1781175,"Hedeager 35, 8200 Aarhus, Denmark",86 12 61 21,http://www.aagaardklinik.dk/,AAGAARD Klinik,https://maps.google.com/?cid=14942426225729031082
Denmark,Aarhus,Privathospitalet Ciconia,56.118086,10.1908086,"Saralyst Alle 50, 8270 Højbjerg, Denmark",86 27 76 26,https://tfp-fertility.com/da-dk/tfp-ciconia-fertility?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb&utm_content=CIC,TFP Ciconia Fertility,https://maps.google.com/?cid=5893829745218083878
Denmark,Aarhus,Maigaards Fertilitetsklinik,56.169068,10.193099,"Jens Baggesens Vej 88H, 8200 Aarhus N, Denmark",86 10 13 88,https://www.maigaard.dk/,Maigaard Fertilitetsklinik - Aarhus,https://maps.google.com/?cid=2257052993037879638
Denmark,Copenhagen,Dansk Fertilitetsklinik,55.6827279,12.587073,"Store Kongensgade 40G, 1. sal, 1264 København, Denmark",50 60 07 66,,Danfert & Stork - BLIV ÆGDONOR,https://maps.google.com/?cid=13822607881035412951
Denmark,Copenhagen,Copenhagen Fertility Center,55.702167,12.5378407,"Lygten 2C, 2400 København, Denmark",33 25 70 00,http://www.copenhagenfertilitycenter.com/,Copenhagen Fertility Center,https://maps.google.com/?cid=11425459665152572611
Denmark,Copenhagen,Fertilitetsklinikken Herlev Hospital,55.733051,12.4446452,"Borgmester Ib Juuls Vej 9, 2730 Herlev, Denmark",,,Fertillitetsklinik Herlev,https://maps.google.com/?cid=9756431741915457348
Denmark,Copenhagen,Fertilitetsklinikken Hvidovre Hospital,55.648779,12.470292,"Kettegård Alle 36, 2650 Hvidovre, Denmark",38 62 38 62,https://www.hvidovrehospital.dk/,Hvidovre Hospital,https://maps.google.com/?cid=6332469334688853321
Denmark,Copenhagen,Fertilitetsklinikken Rigshospitalet,55.6960231,12.5665622,"Blegdamsvej 9, 2100 København, Denmark",35 45 35 45,https://www.rigshospitalet.dk/,Rigshospitalet,https://maps.google.com/?cid=7531802597895352064
Denmark,Copenhagen,Fertilitetsklinikken Trianglen,55.7334268,12.5766271,"Strandvejen 104a, 2900 Hellerup, Denmark",39 40 70 00,https://www.trianglen.dk/,Fertilitetsklinikken Trianglen,https://maps.google.com/?cid=7102667254516760363
Denmark,Copenhagen,Junoklinikken,55.6889579,12.5900877,"Jens Kofods Gade 1, 1268 København, Denmark",31 68 31 78,https://www.junoivf.dk/,Juno IVF Fertilitetsklinik,https://maps.google.com/?cid=15147139737101605838
Denmark,Copenhagen,VitaNova,55.6720052,12.5773234,"Vester Voldgade 106, 1552 København, Denmark",33 33 71 01,https://www.vitanova.dk/,Vitanova,https://maps.google.com/?cid=13583170478210472862
Denmark,Copenhagen,Stork IVFklinik,55.6827279,12.587073,"Store Kongensgade 40G, 1. sal, 1264 København, Denmark",50 60 07 66,,Danfert & Stork - BLIV ÆGDONOR,https://maps.google.com/?cid=13822607881035412951
Denmark,Fredericia,IVF-SYD,55.565495,9.68278,"Skærbækvej 4, 7000 Fredericia, Denmark",76 24 50 20,https://www.ivf-syd.dk/,Fertilitetsklinik IVF-SYD,https://maps.google.com/?cid=17557461003808934738
Denmark,Horsens,Fertilitetsklinikken Regionshospitalet Horsens,55.8637927,9.8725966,"Sundvej 30C Indgang C Destination C2, 8700 Horsens, Denmark",78 42 65 62,http://www.regionshospitalet-horsens.dk/afdelinger/fertilitetsklinikken/,Fertilitetsklinikken,https://maps.google.com/?cid=5834000004686687583
Denmark,Holbæk,Fertilitetsklinikken Holbæk Sygehus,55.7113445,11.7170168,"Smedelundsgade 60, 4300 Holbæk, Denmark",59 48 40 00,https://www.holbaeksygehus.dk/,Holbæk Hospital,https://maps.google.com/?cid=14105995585888870446
Denmark,Odense,Fertilitetsklinikken Odense Universitetshospital,55.385103,10.369055,"J. B. Winsløws Vej 4, 5000 Odense, Denmark",66 11 33 33,http://www.ouh.dk/,Odense University Hospital,https://maps.google.com/?cid=17401296249358510491
Denmark,Odense,Odense IVF-Klinik,55.3960607,10.3863318,"Jernbanegade 1, 5000 Odense, Denmark",65 91 44 48,https://www.maigaard.dk/,Maigaard Fertilitetsklinik - Odense,https://maps.google.com/?cid=14333122193846016417
Denmark,Skive,Fertilitetsklinikken Skive Sygehus,56.5725693,9.0289883,"Resenvej 25, 7800 Skive, Denmark",78 44 57 60,,"Fertilitetsklinikken, Regionshospitalet Skive",https://maps.google.com/?cid=14490848856611365389
Estonia,Tallinn,East Tallinn Central Hospital Women’s Clinic,59.4168659,24.7387112,"Pärnu mnt. 104, 11312 Tallinn, Estonia",666 1900,https://www.itk.ee/,East Tallinn Central Hospital Magdaleena Unit,https://maps.google.com/?cid=18404831969104671095
Estonia,Tallinn,Nova Vita Clinic,59.4013114,24.7168121,"A. H. Tammsaare tee 47, 11314 Tallinn, Estonia",605 9609,https://www.novavita.ee/en/,Nova Vita Clinic,https://maps.google.com/?cid=15364292962722961014
Estonia,Tallinn,West Tallinn Central Hospital Women's Center for Reproductive Medicine,59.4308236,24.6921441,"Paldiski mnt 68, 10617 Tallinn, Estonia",650 7233,http://www.keskhaigla.ee/kliinikud/anestesioloogia-ja-intensiivravikliinik/erakorralise-meditsiini-osakond/,West Tallinn Central Hospital Emergency Medicine Department,https://maps.google.com/?cid=1279186843036070370
Estonia,Tallinn,Fertility Clinic Nordic,59.4178729,24.7526383,"Veerenni 51, 10138 Tallinn, Estonia",607 0017,https://next-fertilitynordic.com/en/,Next Fertility Nordic,https://maps.google.com/?cid=14876180609448657850
Estonia,Tartu,Tartu University Hospital's Women's Clinic,58.3696745,26.7010162,"Ludvig Puusepa 8, 50406 Tartu, Estonia",731 8111,https://www.kliinikum.ee/,Tartu University Hospital,https://maps.google.com/?cid=8608459903454912109
Estonia,Tartu,Clinic Elite,58.370267,26.68446,"Sangla 63, 50407 Tartu, Estonia",740 9930,http://www.elitekliinik.ee/elite/,Elite Kliinik,https://maps.google.com/?cid=2398298618118975124
Finland,Helsinki,Dextra Helsinki,60.2056201,24.8795075,"Raumantie 1a, 00350 Helsinki, Finland",010 312010,https://www.pihlajalinna.fi/toimipisteet/pihlajalinna-dextra-munkkivuori?utm_source=google&utm_medium=organic&utm_campaign=gmb,Pihlajalinna Dextra (Munkkivuori),https://maps.google.com/?cid=3051592842574169735
Finland,Helsinki,Felicitas Mehiläinen Helsinki,60.1693459,24.9384649,"Mannerheimintie 20 a, 00100 Helsinki, Finland",010 41400,https://www.mehilainen.fi/toimipisteet/felicitas-mehilainen-helsinki/?utm_source=fonectakontakti&utm_medium=referral&utm_campaign=kontakti-felicitas-profile,Mehiläinen Felicitas,https://maps.google.com/?cid=8320320059267201119
Finland,Helsinki,"Ovumia Fertinova, Helsinki University Central Hospital",60.1658301,24.9523621,"Eteläranta 12, 00130 Helsinki, Finland",020 7479314,https://www.ovumia.fi/yhteystiedot-fertinova-helsinki/,Ovumia Helsinki,https://maps.google.com/?cid=4372738385370789233
Finland,Joensuu,Northern Carelia Central Hospital,62.5913656,29.7796743,"Tikkamäentie 16, 80210 Joensuu, Finland",013 3300,https://www.siunsote.fi/pohjois-karjalan-keskussairaala,"North Karelia Central Hospital, Siun sote",https://maps.google.com/?cid=10824509053817793278
Finland,Jyväskylä,Ovumia Fertinova Jyväskylä,62.2443893,25.7484057,"Väinönkatu 30, 40100 Jyväskylä, Finland",020 7479313,https://www.ovumia.fi/yhteystiedot-ovumia-jyvaskyla/,Ovumia Fertinova Jyväskylä,https://maps.google.com/?cid=10903140028932793031
Finland,Kuopio,inOva,62.8904038,27.6750737,"Ajurinkatu 16, 70110 Kuopio, Finland",017 2631700,https://www.ovumia.fi/,Ovumia Kuopio,https://maps.google.com/?cid=11893763568887509204
Finland,Kuopio,Kuopio University Central Hospital,62.897542,27.647025,"Puijonlaaksontie 2, 70200 Kuopio, Finland",017 173311,https://pshyvinvointialue.fi/kys-kuopion-yliopistollinen-sairaala,Kuopio University Hospital,https://maps.google.com/?cid=2656184961216579015
Finland,Lappeenranta,Felicitas Mehiläinen Lappeenranta,61.0554067,28.1905183,"Kauppakatu 40 C 3.krs, 53100 Lappeenranta, Finland",010 41400,https://www.mehilainen.fi/toimipisteet/felicitas-mehilainen-lappeenranta/?utm_source=fonectakontakti&utm_medium=referral&utm_campaign=kontakti-felicitas-profile,Mehiläinen Felicitas Lappeenranta,https://maps.google.com/?cid=2196252499561624062
Finland,Oulu,Felicitas Mehiläinen Oulu,65.0061593,25.514421,"Medipolis, Kiviharjuntie 11, 90220 Oulu, Finland",010 41400,https://www.mehilainen.fi/toimipisteet/felicitas-mehilainen-oulu/?utm_source=fonectakontakti&utm_medium=referral&utm_campaign=kontakti-felicitas-profile,Felicitas Mehiläinen Oulu,https://maps.google.com/?cid=12829021508502291989
Finland,Oulu,Oulu University Central Hospital,65.0069653,25.5179525,"Kajaanintie 50, 90220 Oulu, Finland",08 3152011,http://www.oys.fi/,Oulun yliopistollinen sairaala,https://maps.google.com/?cid=13436840571250442301
Finland,Tampere,Ovumia Fertinova Tampere,61.506716,23.8153955,"Biokatu 12, 33520 Tampere, Finland",020 7479310,https://www.ovumia.fi/,Ovumia Tampere,https://maps.google.com/?cid=15210109495967456286
Finland,Tampere,Tampere University Central Hospital,61.505042,23.8147772,"Elämänaukio 2, 33520 Tampere, Finland",03 311611,https://www.tays.fi/,TAYS,https://maps.google.com/?cid=13210498403470229490
Finland,Turku,Aura,60.4621638,22.3086636,"Aura, Finland",,,Aura,https://maps.google.com/?q=Aura&ftid=0x468c76bfb4060c9d:0x6adcb70fdea01df4
